key,fare_amount
2014-06-14 13:39:00.000000162,21.86
2014-06-14 13:39:00.00000018,10.419999999999998
2014-06-14 13:39:00.00000054,9.66
2014-06-14 13:39:00.00000040,4.8
2014-06-14 13:39:00.00000096,6.0600000000000005
2014-06-14 13:39:00.00000055,21.660000000000004
2014-06-14 13:39:00.000000109,7.540000000000001
2014-06-14 13:39:00.000000151,7.68
2014-06-14 13:39:00.00000016,9.32
2014-06-14 13:39:00.00000062,9.4
2014-06-14 13:39:00.000000191,13.5
2014-06-14 13:39:00.00000034,8.2
2014-06-14 13:39:00.000000160,7.26
2014-06-14 13:39:00.00000013,6.08
2014-06-14 13:39:00.000000188,4.84
2014-06-14 13:39:00.00000086,8.6
2014-06-14 13:39:00.000000185,10.72
2014-06-14 13:39:00.00000074,7.1
2014-06-14 13:39:00.00000022,16.560000000000002
2014-06-14 13:39:00.00000036,4.4399999999999995
2014-06-14 13:39:00.000000126,3.78
2014-06-14 13:39:00.000000190,5.8
2014-06-14 13:39:00.00000042,5.8999999999999995
2014-06-14 13:39:00.000000178,6.9
2014-06-14 13:39:00.000000163,4.82
2014-06-14 13:39:00.00000020,10.78
2014-06-14 13:39:00.00000098,8.059999999999999
2014-06-14 13:39:00.000000114,22.28
2014-06-14 13:39:00.00000045,9.040000000000001
2014-06-14 13:39:00.00000094,4.680000000000001
2014-06-14 13:39:00.000000146,8.92
2014-06-14 13:39:00.00000033,7.159999999999999
2014-06-14 13:39:00.000000143,4.68
2014-06-14 13:39:00.000000107,6.1
2014-06-14 13:39:00.00000048,6.139999999999999
2014-06-14 13:39:00.00000043,11.9
2014-06-14 13:39:00.000000123,6.88
2014-06-14 13:39:00.000000134,7.459999999999999
2014-06-14 13:39:00.000000142,5.44
2014-06-14 13:39:00.000000122,9.280000000000001
2014-06-14 13:39:00.000000176,8.52
2011-12-12 09:42:12.0000004,7.239999999999999
2011-12-12 09:42:12.0000002,3.8
2011-12-12 09:42:12.0000001,13.24
2011-12-12 09:42:12.0000003,6.0200000000000005
2011-12-12 09:42:12.0000005,8.219999999999999
2013-06-27 00:20:40.0000001,16.82
2013-06-27 00:20:40.0000003,10.719999999999999
2009-02-20 13:34:16.0000001,6.9399999999999995
2009-02-20 13:34:16.0000002,11.58
2009-02-20 13:34:16.0000003,8.32
2010-08-22 21:14:08.0000001,36.092
2010-08-22 21:14:08.0000005,15.560000000000002
2010-08-22 21:14:08.0000003,5.12
2010-08-22 21:14:08.0000002,8.6
2012-08-06 08:58:08.0000002,5.4399999999999995
2012-08-06 08:58:08.0000001,19.186
2013-11-04 08:34:12.0000003,5.779999999999999
2013-11-04 08:34:12.0000001,9.459999999999999
2013-11-04 08:34:12.0000002,9.639999999999999
2011-06-24 20:34:48.0000002,8.82
2011-06-24 20:34:48.0000001,19.78
2011-03-28 20:38:36.0000003,5.5600000000000005
2011-03-28 20:38:36.0000004,5.720000000000001
2011-03-28 20:38:36.0000002,9.9
2011-08-14 20:36:28.0000004,6.34
2011-08-14 20:36:28.0000001,6.26
2011-08-14 20:36:28.0000003,23.548000000000002
2011-08-14 20:36:28.0000002,6.82
2015-02-21 15:52:44.0000004,15.219999999999999
2015-02-21 15:52:44.0000003,8.059999999999999
2015-02-21 15:52:44.0000002,17.06
2015-02-21 15:52:44.0000001,7.88
2013-01-29 11:29:52.0000001,6.56
2014-09-12 19:03:48.0000001,8.139999999999999
2013-11-09 18:52:40.0000004,7.840000000000001
2013-11-09 18:52:40.0000002,11.36
2013-04-25 16:10:04.0000001,50.17
2013-04-25 16:10:04.0000002,7.460000000000001
2013-09-07 14:37:52.0000001,7.720000000000001
2013-09-07 14:37:52.0000002,8.5
2013-09-07 14:37:52.0000003,4.66
2011-05-21 13:16:20.0000004,5.38
2011-05-21 13:16:20.0000001,5.82
2011-05-21 13:16:20.0000003,8.600000000000001
2011-11-25 16:36:24.0000002,6.58
2011-11-25 16:36:24.0000001,10.92
2015-01-31 20:54:04.0000001,5.5200000000000005
2010-11-01 23:31:28.0000002,7.860000000000001
2010-11-01 23:31:28.0000001,9.08
2010-11-01 23:31:28.0000003,10.34
2011-03-24 15:57:04.0000003,5.18
2011-03-24 15:57:04.0000001,8.36
2010-05-10 10:37:04.0000005,6.74
2010-05-10 10:37:04.0000002,7.12
2010-05-10 10:37:04.0000003,10.6
2010-05-10 10:37:04.0000006,8.74
2012-06-09 16:53:44.0000002,8.7
2012-08-22 22:39:20.0000003,22.919999999999998
2012-08-22 22:39:20.0000001,5.959999999999999
2012-12-23 02:29:16.0000001,15.66
2012-06-30 15:55:12.0000004,10.739999999999998
2012-06-30 15:55:12.0000002,5.7
2012-06-30 15:55:12.0000003,11.2
2012-06-30 15:55:12.0000001,4.96
2011-10-02 23:36:00.00000056,9.719999999999999
2011-10-02 23:36:00.00000086,14.680000000000001
2011-10-02 23:36:00.00000081,12.98
2011-10-02 23:36:00.0000009,4.26
2011-10-02 23:36:00.00000041,14.38
2011-10-02 23:36:00.00000091,4.359999999999999
2011-10-02 23:36:00.0000008,16.02
2011-10-02 23:36:00.00000015,29.246
2011-10-02 23:36:00.00000014,9.86
2011-10-02 23:36:00.00000047,8.66
2011-10-02 23:36:00.00000076,8.26
2011-10-02 23:36:00.00000011,8.120000000000001
2011-10-02 23:36:00.00000075,4.8
2011-10-02 23:36:00.00000035,7.160000000000001
2011-10-02 23:36:00.00000099,16.259999999999998
2011-10-02 23:36:00.00000062,7.7
2011-10-02 23:36:00.00000085,9.86
2011-10-02 23:36:00.00000043,19.2
2011-10-02 23:36:00.00000071,13.66
2011-10-02 23:36:00.00000023,5.64
2011-10-02 23:36:00.00000092,5.1
2011-10-02 23:36:00.00000037,11.62
2011-10-02 23:36:00.00000083,12.14
2011-10-02 23:36:00.00000054,14.180000000000001
2011-10-02 23:36:00.00000073,9.28
2011-10-02 23:36:00.0000005,6.959999999999999
2011-10-02 23:36:00.00000095,5.14
2011-10-02 23:36:00.00000088,5.779999999999999
2011-10-02 23:36:00.00000030,10.34
2011-10-02 23:36:00.0000007,13.419999999999998
2011-10-02 23:36:00.00000013,10.36
2011-10-02 23:36:00.00000065,34.779999999999994
2011-10-02 23:36:00.00000089,50.148
2011-10-02 23:36:00.00000096,7.2
2011-10-02 23:36:00.00000039,11.120000000000001
2011-10-02 23:36:00.00000038,32.891999999999996
2011-10-02 23:36:00.00000067,20.46
2011-10-02 23:36:00.00000077,12.18
2011-10-02 23:36:00.00000020,18.8
2011-10-02 23:36:00.00000063,17.72
2011-10-02 23:36:00.00000012,12.620000000000001
2011-10-02 23:36:00.00000058,20.099999999999998
2011-10-02 23:36:00.00000026,12.48
2011-10-02 23:36:00.00000074,16.68
2011-10-02 23:36:00.00000059,31.04
2011-10-02 23:36:00.00000090,14.2
2011-10-02 23:36:00.0000004,33.014
2011-10-02 23:36:00.0000003,21.82
2011-10-02 23:36:00.00000021,19.139999999999997
2011-10-02 23:36:00.00000097,8.8
2011-10-02 23:36:00.00000036,18.52
2011-10-02 23:36:00.00000024,23.288
2011-10-02 23:36:00.00000082,46.4
2011-10-02 23:36:00.000000100,7.5
2011-10-02 23:36:00.00000040,7.242
2011-10-02 23:36:00.00000022,5.220000000000001
2013-03-21 12:47:28.0000006,8.98
2013-03-21 12:47:28.0000008,8.66
2013-03-21 12:47:28.0000003,11.8
2013-03-21 12:47:28.0000005,7.1
2013-03-21 12:47:28.0000002,7.94
2013-06-07 03:02:56.0000002,14.86
2013-06-07 03:02:56.0000001,6.5
2010-09-05 22:31:32.0000002,13.059999999999999
2013-07-12 23:33:24.0000001,10.52
2009-12-03 02:32:08.0000001,18.02
2009-10-15 03:50:36.0000001,4.8
2011-09-25 22:36:32.0000002,20.98
2011-09-25 22:36:32.0000001,11.86
2015-06-08 20:02:56.0000001,10.919999999999998
2014-07-16 08:03:32.0000002,10.66
2014-07-16 08:03:32.0000001,9.08
2011-12-15 13:14:32.0000002,8.72
2011-12-15 13:14:32.0000001,5.26
2011-10-11 22:13:48.0000002,14.440000000000001
2011-10-11 22:13:48.0000005,7.68
2011-10-11 22:13:48.0000003,7.8199999999999985
2013-09-14 16:53:20.0000001,6.7
2013-09-14 16:53:20.0000002,9.7
2014-02-06 09:09:56.0000004,5.56
2014-02-06 09:09:56.0000003,7.74
2014-02-06 09:09:56.0000001,4.220000000000001
2009-06-10 16:55:00.00000081,26.93
2009-06-10 16:55:00.00000029,5.3
2009-06-10 16:55:00.000000109,7.44
2009-06-10 16:55:00.00000098,52.71999999999999
2009-06-10 16:55:00.00000054,10.360000000000001
2009-06-10 16:55:00.00000021,37.786
2009-06-10 16:55:00.00000012,16.994
2009-06-10 16:55:00.00000033,4.3
2009-06-10 16:55:00.00000024,8.459999999999999
2009-06-10 16:55:00.00000099,8.959999999999999
2009-06-10 16:55:00.0000009,7.8
2009-06-10 16:55:00.000000158,13.040000000000001
2009-06-10 16:55:00.000000141,5.98
2009-06-10 16:55:00.00000093,7.08
2009-06-10 16:55:00.000000161,7.74
2009-06-10 16:55:00.00000088,4.659999999999999
2009-06-10 16:55:00.0000003,8.84
2009-06-10 16:55:00.00000018,4.9799999999999995
2009-06-10 16:55:00.00000047,8.32
2009-06-10 16:55:00.000000154,9.940000000000001
2009-06-10 16:55:00.000000131,6.1
2009-06-10 16:55:00.00000046,12.940000000000001
2009-06-10 16:55:00.0000004,6.0
2009-06-10 16:55:00.000000107,5.64
2009-06-10 16:55:00.000000114,5.4
2009-06-10 16:55:00.000000117,6.94
2009-06-10 16:55:00.000000162,9.16
2009-06-10 16:55:00.00000049,7.44
2009-06-10 16:55:00.00000069,6.88
2009-06-10 16:55:00.000000111,10.379999999999999
2009-06-10 16:55:00.00000083,5.159999999999999
2009-06-10 16:55:00.000000166,64.39
2009-06-10 16:55:00.000000135,9.92
2009-06-10 16:55:00.00000044,35.406
2009-06-10 16:55:00.00000085,6.68
2009-06-10 16:55:00.000000115,5.16
2009-06-10 16:55:00.000000108,6.14
2009-06-10 16:55:00.00000034,6.4
2009-06-10 16:55:00.00000060,14.334
2009-06-10 16:55:00.000000120,4.8
2009-06-10 16:55:00.000000174,33.05
2009-06-10 16:55:00.0000007,6.34
2009-06-10 16:55:00.000000159,7.280000000000001
2009-06-10 16:55:00.000000171,28.619999999999997
2009-06-10 16:55:00.000000145,13.719999999999999
2009-06-10 16:55:00.00000074,7.0600000000000005
2009-06-10 16:55:00.000000138,10.78
2009-06-10 16:55:00.00000048,4.459999999999999
2009-06-10 16:55:00.000000101,5.92
2009-06-10 16:55:00.000000153,6.04
2009-06-10 16:55:00.0000002,7.640000000000001
2009-06-10 16:55:00.00000037,8.98
2009-06-10 16:55:00.000000151,10.780000000000001
2009-06-10 16:55:00.000000127,31.542
2009-06-10 16:55:00.000000144,14.5
2009-06-10 16:55:00.000000165,13.7
2009-06-10 16:55:00.0000008,4.9
2009-06-10 16:55:00.000000122,7.26
2009-06-10 16:55:00.00000055,29.436
2009-06-10 16:55:00.00000079,4.76
2009-06-10 16:55:00.00000016,17.0
2009-06-10 16:55:00.000000160,18.56
2009-06-10 16:55:00.000000139,10.48
2009-06-10 16:55:00.00000075,4.4
2009-06-10 16:55:00.00000017,6.58
2009-06-10 16:55:00.00000070,5.5600000000000005
2009-06-10 16:55:00.000000118,11.04
2009-06-10 16:55:00.00000066,11.64
2009-06-10 16:55:00.000000164,6.36
2009-06-10 16:55:00.000000100,9.94
2009-06-10 16:55:00.00000082,9.059999999999999
2009-06-10 16:55:00.00000090,14.120000000000001
2009-06-10 16:55:00.000000125,13.5
2009-06-10 16:55:00.000000149,5.859999999999999
2009-06-10 16:55:00.00000068,11.32
2009-06-10 16:55:00.00000039,9.48
2009-06-10 16:55:00.000000124,4.4
2009-06-10 16:55:00.00000053,6.580000000000001
2009-06-10 16:55:00.00000045,6.36
2009-06-10 16:55:00.000000102,5.5
2009-06-10 16:55:00.000000140,6.459999999999999
2009-06-10 16:55:00.000000148,8.36
2009-06-10 16:55:00.000000147,7.18
2009-06-10 16:55:00.00000097,8.72
2009-06-10 16:55:00.00000094,6.4
2009-06-10 16:55:00.00000078,7.7
2009-06-10 16:55:00.00000035,6.36
2009-06-10 16:55:00.00000072,8.3
2009-06-10 16:55:00.00000031,5.7
2009-06-10 16:55:00.00000056,7.459999999999999
2009-06-10 16:55:00.000000128,16.22
2009-06-10 16:55:00.00000057,7.9
2009-06-10 16:55:00.00000030,7.5
2009-06-10 16:55:00.00000043,10.8
2009-06-10 16:55:00.000000146,6.7
2009-06-10 16:55:00.00000010,8.78
2009-06-10 16:55:00.00000067,10.0
2009-06-10 16:55:00.000000119,4.84
2009-06-10 16:55:00.00000076,16.06
2009-06-10 16:55:00.00000025,5.64
2009-06-10 16:55:00.00000071,17.22
2009-06-10 16:55:00.000000143,10.06
2013-06-26 11:19:36.0000002,4.34
2014-09-05 10:02:48.0000004,4.96
2014-09-05 10:02:48.0000002,7.8
2014-09-05 10:02:48.0000001,33.674
2014-09-05 10:02:48.0000003,8.28
2012-09-19 12:31:40.0000001,8.14
2012-09-19 12:31:40.0000002,4.86
2009-03-22 04:31:40.0000002,22.840000000000003
2009-08-27 02:31:44.0000001,19.56
2009-05-02 20:11:32.0000001,8.72
2009-05-02 20:11:32.0000004,10.44
2011-02-20 02:31:16.0000002,8.84
2011-02-20 02:31:16.0000001,18.84
2011-06-24 12:03:00.00000010,6.62
2011-06-24 12:03:00.00000067,11.1
2011-06-24 12:03:00.00000071,10.540000000000001
2011-06-24 12:03:00.000000100,6.16
2011-06-24 12:03:00.000000145,17.16
2011-06-24 12:03:00.000000152,9.1
2011-06-24 12:03:00.00000026,12.98
2011-06-24 12:03:00.000000199,4.8
2011-06-24 12:03:00.000000195,5.1
2011-06-24 12:03:00.000000119,5.2
2011-06-24 12:03:00.00000086,6.88
2011-06-24 12:03:00.00000012,6.74
2011-06-24 12:03:00.00000097,16.66
2011-06-24 12:03:00.00000058,3.8400000000000007
2011-06-24 12:03:00.000000176,5.26
2011-06-24 12:03:00.000000139,3.6
2011-06-24 12:03:00.00000048,6.58
2011-06-24 12:03:00.000000159,5.72
2011-06-24 12:03:00.00000079,5.3
2011-06-24 12:03:00.000000138,6.640000000000001
2011-06-24 12:03:00.000000135,13.38
2011-06-24 12:03:00.000000173,5.380000000000001
2011-06-24 12:03:00.000000162,13.4
2011-06-24 12:03:00.00000018,11.120000000000001
2011-06-24 12:03:00.000000136,5.48
2011-06-24 12:03:00.000000185,7.76
2011-06-24 12:03:00.00000069,6.74
2011-06-24 12:03:00.000000105,6.58
2011-06-24 12:03:00.000000180,6.380000000000001
2011-06-24 12:03:00.00000053,11.86
2011-06-24 12:03:00.000000142,7.44
2011-06-24 12:03:00.000000188,10.68
2011-06-24 12:03:00.00000089,4.26
2011-06-24 12:03:00.000000109,7.44
2011-06-24 12:03:00.00000074,6.94
2011-06-24 12:03:00.000000113,8.96
2011-06-24 12:03:00.00000044,6.5
2011-06-24 12:03:00.000000183,4.76
2011-06-24 12:03:00.00000047,4.5
2011-06-24 12:03:00.0000006,9.52
2011-06-24 12:03:00.0000005,8.940000000000001
2011-06-24 12:03:00.000000200,9.64
2011-06-24 12:03:00.000000127,8.94
2011-06-24 12:03:00.000000120,11.88
2011-06-24 12:03:00.000000133,6.6
2011-06-24 12:03:00.00000073,5.82
2011-06-24 12:03:00.000000101,4.959999999999999
2011-06-24 12:03:00.000000187,9.86
2011-06-24 12:03:00.000000122,9.4
2011-06-24 12:03:00.000000175,6.0200000000000005
2011-06-24 12:03:00.000000154,11.040000000000001
2011-06-24 12:03:00.000000197,9.0
2011-06-24 12:03:00.00000017,8.14
2011-06-24 12:03:00.000000186,9.78
2011-06-24 12:03:00.00000020,9.120000000000001
2011-06-24 12:03:00.00000035,9.459999999999999
2011-06-24 12:03:00.000000193,10.419999999999998
2011-06-24 12:03:00.000000201,9.4
2011-06-24 12:03:00.00000054,32.217999999999996
2011-06-24 12:03:00.00000075,7.44
2011-06-24 12:03:00.000000114,6.720000000000001
2011-06-24 12:03:00.00000062,32.778000000000006
2011-06-24 12:03:00.00000055,28.419999999999998
2011-06-24 12:03:00.00000025,6.12
2011-06-24 12:03:00.00000022,5.24
2011-06-24 12:03:00.000000144,12.779999999999998
2011-06-24 12:03:00.000000177,6.04
2011-06-24 12:03:00.000000124,7.06
2011-06-24 12:03:00.00000094,4.4
2011-06-24 12:03:00.00000041,7.68
2011-06-24 12:03:00.000000141,7.159999999999999
2011-06-24 12:03:00.00000092,7.359999999999999
2011-06-24 12:03:00.000000189,18.3
2011-06-24 12:03:00.000000171,9.860000000000001
2011-06-24 12:03:00.000000157,8.120000000000001
2011-06-24 12:03:00.000000179,6.959999999999999
2011-06-24 12:03:00.000000107,11.58
2011-06-24 12:03:00.00000095,16.139999999999997
2011-06-24 12:03:00.00000076,8.74
2011-06-24 12:03:00.000000156,6.6
2011-06-24 12:03:00.000000111,36.93399999999999
2011-06-24 12:03:00.000000116,8.48
2011-06-24 12:03:00.00000033,13.0
2011-06-24 12:03:00.00000082,3.5799999999999996
2011-06-24 12:03:00.00000078,4.8
2011-06-24 12:03:00.00000051,15.62
2011-06-24 12:03:00.000000143,13.4
2011-06-24 12:03:00.000000126,13.38
2011-06-24 12:03:00.00000088,11.58
2011-06-24 12:03:00.000000191,21.18
2011-06-24 12:03:00.00000063,10.239999999999998
2011-06-24 12:03:00.00000045,14.24
2011-06-24 12:03:00.00000060,7.18
2011-06-24 12:03:00.00000040,33.964
2011-06-24 12:03:00.00000057,8.38
2011-06-24 12:03:00.00000013,5.86
2011-06-24 12:03:00.00000068,30.419999999999998
2011-06-24 12:03:00.000000165,4.0600000000000005
2011-06-24 12:03:00.00000056,6.24
2011-06-24 12:03:00.000000150,8.34
2011-06-24 12:03:00.00000052,4.76
2011-06-24 12:03:00.00000085,52.812
2011-06-24 12:03:00.000000190,8.5
2011-06-24 12:03:00.00000072,6.8
2011-06-24 12:03:00.000000137,5.16
2011-06-24 12:03:00.000000102,4.76
2011-06-24 12:03:00.000000106,8.4
2011-06-24 12:03:00.000000118,5.46
2011-06-24 12:03:00.00000046,12.8
2011-06-24 12:03:00.000000110,11.6
2011-06-24 12:03:00.000000181,6.460000000000001
2011-06-24 12:03:00.000000194,5.040000000000001
2011-06-24 12:03:00.00000061,6.26
2011-06-24 12:03:00.0000001,11.739999999999998
2011-06-24 12:03:00.00000087,10.2
2011-06-24 12:03:00.00000066,4.82
2011-06-24 12:03:00.000000146,6.319999999999999
2011-06-24 12:03:00.000000149,50.977999999999994
2011-06-24 12:03:00.00000038,10.319999999999999
2011-06-24 12:03:00.000000196,7.720000000000001
2011-06-24 12:03:00.00000093,7.9
2011-06-24 12:03:00.000000170,5.04
2011-06-24 12:03:00.000000168,9.239999999999998
2011-06-24 12:03:00.0000002,12.9
2011-06-24 12:03:00.00000042,14.819999999999999
2014-06-15 07:06:00.0000006,3.62
2014-06-15 07:06:00.00000037,8.419999999999998
2014-06-15 07:06:00.00000025,9.24
2014-06-15 07:06:00.0000008,9.84
2014-06-15 07:06:00.00000036,45.239999999999995
2014-06-15 07:06:00.00000042,20.98
2014-06-15 07:06:00.00000033,5.3
2014-06-15 07:06:00.00000013,5.6
2014-06-15 07:06:00.00000035,53.206
2014-06-15 07:06:00.00000030,8.16
2014-06-15 07:06:00.00000024,9.2
2014-06-15 07:06:00.00000031,9.14
2014-06-15 07:06:00.0000009,16.18
2014-06-15 07:06:00.00000039,52.73199999999999
2014-06-15 07:06:00.00000010,12.540000000000001
2014-06-15 07:06:00.00000019,12.62
2014-06-15 07:06:00.00000041,8.58
2014-06-15 07:06:00.00000028,14.8
2014-06-15 07:06:00.00000014,52.8
2014-06-15 07:06:00.0000003,12.06
2014-06-15 07:06:00.00000017,50.739999999999995
2014-06-15 07:06:00.00000015,12.34
2014-06-15 07:06:00.00000026,6.92
2014-06-15 07:06:00.0000002,13.2
2014-06-15 07:06:00.00000040,5.699999999999999
2014-06-15 07:06:00.00000016,4.279999999999999
2014-06-06 16:22:20.0000003,6.08
2014-06-06 16:22:20.0000002,7.859999999999999
2015-05-30 21:29:04.0000004,12.639999999999999
2015-05-30 21:29:04.0000007,13.780000000000001
2015-05-30 21:29:04.0000003,10.540000000000001
2015-05-30 21:29:04.0000001,7.76
2009-10-26 12:01:36.0000001,9.26
2009-10-26 12:01:36.0000002,7.4
2009-10-26 12:01:36.0000005,8.4
2009-10-26 12:01:36.0000003,7.279999999999999
2013-02-02 15:45:08.0000003,7.8
2013-02-02 15:45:08.0000001,7.62
2013-02-02 15:45:08.0000002,13.24
2015-04-15 06:47:04.0000001,7.040000000000001
2015-04-15 06:47:04.0000002,10.2
2010-12-14 23:27:36.0000001,5.2
2009-03-05 11:03:04.0000002,4.58
2009-03-05 11:03:04.0000001,11.64
2013-07-18 12:23:40.0000003,5.0600000000000005
2013-07-18 12:23:40.0000002,4.34
2013-07-18 12:23:40.0000001,8.64
2014-04-14 13:48:32.0000004,6.9799999999999995
2014-04-14 13:48:32.0000003,4.9799999999999995
2014-08-18 05:33:08.0000001,8.68
2012-01-28 03:14:28.0000001,29.839999999999996
2009-09-14 02:19:00.00000014,11.7
2009-09-14 02:19:00.00000035,13.1
2009-09-14 02:19:00.00000040,6.12
2009-09-14 02:19:00.00000031,6.0200000000000005
2009-09-14 02:19:00.0000003,8.34
2009-09-14 02:19:00.00000025,11.18
2009-09-14 02:19:00.0000008,8.02
2009-09-14 02:19:00.00000024,13.38
2009-09-14 02:19:00.00000021,9.48
2009-09-14 02:19:00.00000036,10.179999999999998
2009-09-14 02:19:00.0000009,50.096000000000004
2009-09-14 02:19:00.0000001,9.620000000000001
2009-09-14 02:19:00.00000018,5.16
2009-09-14 02:19:00.00000039,11.818000000000001
2009-09-14 02:19:00.0000002,16.94
2009-09-14 02:19:00.00000038,8.52
2009-09-14 02:19:00.00000020,20.68
2009-09-14 02:19:00.00000028,8.26
2009-09-14 02:19:00.00000026,25.620000000000005
2009-09-14 02:19:00.00000017,9.760000000000002
2009-09-14 02:19:00.00000030,10.18
2009-09-14 02:19:00.00000016,6.24
2009-09-14 02:19:00.0000006,8.14
2009-09-14 02:19:00.0000007,11.819999999999999
2011-08-14 14:17:28.0000003,8.66
2011-08-14 14:17:28.0000001,6.279999999999999
2011-08-14 14:17:28.0000004,7.3
2011-08-14 14:17:28.0000002,5.32
2011-08-14 14:17:28.0000005,12.36
2014-03-17 16:07:56.0000002,51.653999999999996
2010-11-03 21:09:56.0000002,7.18
2010-11-03 21:09:56.0000001,16.32
2012-12-11 23:37:08.0000002,8.92
2012-12-11 23:37:08.0000005,8.1
2012-12-11 23:37:08.0000004,7.220000000000001
2012-12-11 23:37:08.0000006,9.82
2012-12-11 23:37:08.0000003,6.26
2012-12-11 23:37:08.0000001,17.8
2015-06-24 14:19:52.0000001,12.780000000000001
